PID,Section,Stage,Group,Condition,Code,Time_HH,Fear.rating,Repeat,TOAccuracy,Recall,Segment,Analytic,Clout,Authentic,Tone,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,States,Motives,Narrativity_Overall,Narrativity_Staging,Narrativity_PlotProg,Narrativity_CogTension,Peak_Staging,Peak_PlotProg,Peak_CogTension,Valley_Staging,Valley_PlotProg,Valley_CogTension,Staging_1,Staging_2,Staging_3,Staging_4,Staging_5,PlotProg_1,PlotProg_2,PlotProg_3,PlotProg_4,PlotProg_5,CogTension_1,CogTension_2,CogTension_3,CogTension_4,CogTension_5,Event.Int,Place.Int,Time.Int,Perceptual.Int,Emo.Tho.Int,Event.Ext,Place.Ext,Time.Ext,Perceptual.Ext,Emo.Tho.Ext,Semantic,Repetition,Other,Internal,External,Total,Percent_Internal,ContextualScore,PerceptualBias,WordCount,Age
1017,Asylum,Delay,Role-assignment,Baseline,2,06:15pm,2,0,0.5,Asylum was one of my favorites because it really brought me back to the 1950 setting. The main thing I remember is the man reenacting a news real and him scaring the living crap out of us as we walked by. He did a really good job staying in character and looking directly into the camera as if he was actually being filmed. Another highlight that really stood out was the woman in the room after the cameraman. She seem to be having some sort of panic attack about what she wants to wear to her event. Immediately after I remember seeing the woman put make up on her face and being very concerned on the way that she looked. This was very scary because she kept looking at me through the mirror as she was putting make up on. The entire vibe and this Asylum was my favorite of the entire experience strictly because it matched the vibe of the eastern state penitentiary so well. ,1,67.11,67.92,15.38,13.81,1.19,1.19,0,0,11.31,0,11.31,1.79,2.98,0.6,2.38,2.98,1.19,1.19,5.36,1.79,2.38,3.57,0.6,2.38,2.38,0,0,0.6,10.71,1.79,0,0,0,0.6,0.6,8.93,0,0,5.36,2.38,0,0.6,1.19,0,0,0,0,0,0,5.36,13.1,0,2.38,8.33,2.38,0,0,1.79,5.36,-14.45,-31.66,4.71,-16.4,3,2,1,1,3,2,0,40,100,45.45,24.85,50,100,0,59.09,7.58,100,0,100,3.03,3.03,3,0,0,6,1,0,0,0,0,2,2,0,0,10,4,14,0.714285714,9,0.666666667,168,23
1017,DevilsDen,Immediate,Role-assignment,Share,2,06:15pm,3,0,0.5,The Devil's Den was intense! the chainsaw man was the first thing that came into mind. I think it was the smell of the tgasoline that actually got me as well. Lots of banging on the metal tables were also really tough on the ears. I did actually feel my heartbeat beat out of my chest when the loud banging was going on. Very impressed with all of the art and decor to be honest actually! I was very impressed to with the decor to be honest! Very impressive work Eastern State! The hammer and tools were actually jarring as well,1,66.64,15.93,21.97,95.66,0.99,0,0.99,0,14.85,0.99,13.86,1.98,0,0,0,10.89,0,0,5.94,5.94,0,0,0,0,0,0,0,0,3.96,2.97,0,0,0,0,0,0.99,0,0,0,0.99,0,0,0.99,0,0,0,0,0,0,2.97,9.9,0,1.98,2.97,0,3.96,0.99,0.99,2.97,23.73,-20.48,28.73,62.93,2,4,2,1,5,1,0,100,19.23,100,19.23,33.33,50,50,100,0,0,100,100,4.55,4.55,0,0,0,5,3,0,0,0,0,0,0,1,3,8,4,12,0.666666667,5,1,101,23
1017,DevilsDen,Delay,Role-assignment,Share,2,06:15pm,3,1,0.25,Instantly the very first thing that came to my senses what is the smell of gasoline and hearing the chainsaw start up from the previous group. And houses in the past have always scared me most with a chainsaw. I knew that was going to be the scariest moment for me especially when he started to reach 4 feet with the chainsaw. I also remember there being a lot of banging of metal and loud noises. Walking through a couple rooms there was a man with a hammer banging it on a metal table and screaming at us as he was doing so. This was the most disturbing because I couldn’t hear myself think as he was doing so. The hostess letting us in before we went in was also very scary and intriguing. The first thing I remember was her eyes and how great of a character she was playing as a scary guard. As soon as we walked in there were these cell looking rooms where people would lunge out behind the bars and try to grab us. This was by far one of the scariest starts to the the house that we entered. Overall I was very impressed with the Devil's Den,1,55.8,68.54,59.99,4.76,3.9,2.93,0.49,0.49,6.34,0.49,5.85,2.93,0.98,1.46,0,0,0,0.98,4.88,1.46,3.41,2.44,0,2.44,2.44,0,0,0,7.32,0.49,0,0,0,0,0,6.83,0,0,1.46,1.95,0,0,0.49,0,0,0,0,0,0.49,2.44,16.1,0.49,3.41,7.32,0.98,3.41,0.98,0.49,2.93,53.17,82.8,37.6,39.12,1,3,1,3,5,5,100,50,0,50,100,22.22,22.22,100,77.78,0,100,100,100,100,0,6,1,0,8,3,0,0,0,0,3,2,0,0,18,5,23,0.782608696,15,0.533333333,206,23
1017,GhostlyGrounds,Delay,Role-assignment,Test,2,06:15pm,3,0,0.4,The Ghostly Grounds was very spooky and the first thing I remember was a lot of smoke and tombstones. Another big highlight was the eerie music that was playing in the background. It was also quite dark and remember being in the back of the line and people following me. I was quite nervous that they would sneak up on me and scare me even more since I was in the back. I also remember hearing soft screams in the background. The fake smoke was also very disorienting. The corners were very tough for me to go around because I did not know what to expect and couldn’t see much,1,24.44,2.84,80.89,1,0,0,0,0,11.01,0,11.01,3.67,1.83,1.83,1.83,0,1.83,2.75,6.42,0.92,5.5,3.67,0,3.67,3.67,0,0,0,2.75,1.83,0,0,0,0.92,0,0.92,0,0,0,0,0,0,0,0,0,0.92,0,0,0,6.42,14.68,0,0.92,9.17,1.83,2.75,0.92,0.92,6.42,9.3,3.08,8.32,16.49,2,3,4,3,4,1,25,100,0,75,29.76,25,25,100,0,61.9,0,33.33,0,100,71.43,1,0,0,9,3,0,0,0,0,0,0,1,0,13,1,14,0.928571429,10,0.9,110,23
1018,Infirmary,Delay,Control,Baseline,0,08:30pm,2,0,0.8,I remember this was the first one we went in I think and I also dint think this was scary. They had lots of neon paint and big spiders and I got a pair of those paper 3D glasses and they were purple and black. They had paintings on easels set up and what looked like strippers I think? I remember going through a tunnel thing that was spinning and it felt like the ground was moving.The scare actors werent scary much but I was so supprised about the theme it just wasnt what i was expecting ,1,9.74,12.03,83.42,1.66,1.02,1.02,0,0,9.18,0,9.18,6.12,0,0,0,0,3.06,2.04,3.06,0,3.06,3.06,0,3.06,3.06,0,0,0,6.12,0,0,0,0,0,0,6.12,0,0,0,0,0,0,1.02,0,0,0,0,0,0,3.06,10.2,0,4.08,2.04,3.06,0,1.02,1.02,3.06,-32.06,-15.59,-31.98,-48.62,4,5,1,1,4,2,0,45.24,0,100,4.76,70,13,51,0,100,100,0,25,52.63,52.63,1,1,0,8,4,0,0,0,0,0,1,0,0,14,1,15,0.933333333,10,0.8,98,18
1018,Asylum,Immediate,Control,Baseline,0,08:30pm,2,0,0.5,"Very colorful and trippy, I got cool funky glasses. There were strippers (kinda) and big spiders. Neon paint with black light made things look like they were moving. Not as scary, very tame. I was more interested in the things going on than being scared. I liked the artsy theme. I wouldnt be scared without the glasses but the glasses made my vision limited which put me more on edge.",1,35.59,1,72.58,7.42,0,0,0,0,12.86,0,12.86,0,2.86,1.43,1.43,0,7.14,0,12.86,5.71,7.14,7.14,0,7.14,7.14,0,0,0,2.86,0,0,0,0,0,0,2.86,0,0,0,0,0,0,1.43,0,0,0,0,0,1.43,5.71,17.14,2.86,4.29,2.86,7.14,0,1.43,1.43,7.14,-38.51,-37.03,-27.97,-50.53,3,1,1,1,2,2,0,25,100,100,50,100,0,66.67,66.67,33.33,100,0,0,100,100,0,0,0,1,3,1,0,0,7,3,0,0,0,4,11,15,0.266666667,1,1,70,18
1018,Asylum,Delay,Control,Baseline,0,08:30pm,2,1,0.5,"Honestly, I am so bad at remembering the sections but I believe this was the second part of it. I wasnt that scared and I liked the story vibe going on. I remember the dentist guy and the weird head with the teeth and I remember thinking ""Wow, they couldve put better details on that."" I also remember the actress with the silky red robe and the black wig that was clearly not a lace front and also it was synthetic hair. ",1,30.81,1.87,87.24,20.23,1.22,0,1.22,0,17.07,0,17.07,7.32,0,1.22,0,2.44,4.88,4.88,6.1,2.44,2.44,3.66,0,2.44,1.22,0,0,0,4.88,1.22,0,0,0,0,1.22,3.66,0,0,1.22,1.22,0,0,0,0,0,0,0,0,1.22,1.22,8.54,0,2.44,2.44,2.44,0,1.22,0,2.44,-11.69,10.22,-27.65,-17.65,4,5,1,5,4,2,41.18,88.24,50,100,0,64.71,64.71,25,0,100,100,0,56.25,56.25,3.13,0,0,0,6,3,0,0,0,0,0,1,0,1,9,2,11,0.818181818,6,1,82,18
1018,DevilsDen,Immediate,Control,Baseline,0,08:30pm,2,0,0.6,Was really interesting in trying to figure out whatever story they put together. This really didnt scare me much and I just found it more interesting and stimulating than anything else. Liked the actress in the red dress or robe and the head with the fake teeth in it. The fake teeth in the fleshy gummy head was my favorite and I liked the loud noises. ,1,58.76,3.25,79.84,42.71,3.03,1.52,1.52,0,18.18,0,18.18,4.55,1.52,1.52,3.03,3.03,6.06,0,13.64,7.58,6.06,1.52,0,1.52,1.52,0,0,0,7.58,4.55,0,0,0,3.03,1.52,3.03,0,0,1.52,0,0,0,0,0,0,0,0,0,3.03,0,12.12,0,1.52,6.06,1.52,3.03,0,0,3.03,26.23,28.32,-3.21,53.59,4,2,3,2,4,1,46.43,0,66.67,100,33.33,44.05,100,16.67,0,33.33,0,50,100,0,0,0,0,0,1,3,0,0,0,3,1,0,0,1,4,5,9,0.444444444,1,1,66,18
1018,DevilsDen,Delay,Control,Baseline,0,08:30pm,2,1,0.8,"lots of strobe lights, fog, loud noises. Scare actors trying to get you to join the Devil's Den working I liked the cool machine props they set up too. The scare actors with the weapons/tools in hand freaked me out the most.",1,99,78.8,5.5,20.23,6.98,2.33,4.65,0,2.33,0,2.33,0,0,2.33,0,0,0,0,13.95,6.98,6.98,4.65,0,4.65,4.65,0,0,0,9.3,0,0,0,0,0,0,9.3,0,0,0,0,0,0,2.33,0,0,0,0,0,0,6.98,16.28,0,0,6.98,2.33,4.65,2.33,2.33,6.98,NA,-17.02,52.24,NA,4,5,1,1,1,1,0,57.14,0,100,67.86,0,44.44,88.89,50,100,50,50,50,50,50,1,0,0,5,1,0,0,0,0,0,0,0,0,7,0,7,1,6,0.833333333,43,18
1018,GhostlyGrounds,Delay,Control,Baseline,0,08:30pm,3,0,0.6,"I remember there were zombies and I remember being scared because I love zombies but also hate zombies. I remember it being dark and I couldnt see well. I dont really remember much inside at all but I do think I liked it. I mostly remember going into it and then also marking my sheet right after and borrowing a pen from the person standing next to me who was also in the study (around 510, blond hair in his face, loosefitting clothes) ",1,3.94,1,99,37.57,0,0,0,0,15.66,1.2,14.46,7.23,1.2,1.2,1.2,1.2,2.41,6.02,6.02,3.61,2.41,3.61,1.2,2.41,1.2,1.2,0,0,6.02,2.41,0,0,0,0,0,3.61,0,0,0,1.2,0,0,1.2,0,0,0,0,0,0,3.61,14.46,0,1.2,10.84,2.41,0,0,1.2,3.61,-28.51,-30.9,-12.54,-42.1,4,3,1,1,4,4,0,18.82,37.65,100,80,87.2,87.2,100,0,27.2,100,23.81,49.21,0,26.98,1,0,0,3,1,2,0,0,3,0,2,0,2,5,9,14,0.357142857,4,0.75,83,18
1019,Infirmary,Immediate,Control,Baseline,0,08:30pm,4,0,0.8,"Infirmary was psychedelic, with these glasses that distorted your vision and balance, clowns and stuff, they sent you through this rotating tunnel that messed your balance up, then at the end took your glasses",1,22.63,99,12.44,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.71,0,0,0,0,0,0,14.71,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,8.82,0,2.94,2.94,2.94,0,0,2.94,0,NA,49.05,16.33,NA,5,3,1,2,5,1,42.86,0,42.86,42.86,100,64.71,64.71,100,64.71,0,50,50,50,50,50,1,1,0,5,0,0,0,0,0,0,0,0,0,7,0,7,1,7,0.714285714,34,18
1019,Infirmary,Delay,Control,Baseline,0,08:30pm,4,1,0.6,"Infirmary was the first attraction we went to. We went and walked past two girls dancing on top of a platform, then a man handed us these weird glasses that made everything blurry. Then, we were taken through a psychedelic hallway. at the end, there was a spinning tunnel that made me very dizzy, and outside the tunnel we handed off our glasses.",1,70.33,99,67.59,20.23,9.52,9.52,0,0,4.76,1.59,3.17,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,1.59,0,0,0,0,0,12.7,0,0,1.59,1.59,0,0,1.59,0,0,0,0,0,1.59,0,15.87,0,7.94,4.76,1.59,0,1.59,1.59,1.59,NA,-15.33,-6.08,NA,2,3,1,1,2,1,0,100,0,62.5,62.5,50,0,100,31.25,85.42,50,50,50,50,50,3,2,0,3,0,0,0,0,0,0,1,0,0,8,1,9,0.888888889,8,0.375,63,18
1019,Asylum,Delay,Control,Baseline,0,08:30pm,1,0,0.75,"Asylum was the second attraction and it took you through multiple different fake film behind the scenes. You were first taken into this movie where a doctor was preforming experiments and there was a fake head with teeth all around it. Then, there was a really funny dude who was a detective, he said things like ""The clues, I need to find clues!"" and I thought it was funny. Then, there was a woman getting ready for a scene where a phone rang and she had to go answer it. ",1,46.9,81.78,61.86,35.85,0,0,0,0,10.99,1.1,9.89,5.49,1.1,1.1,0,1.1,1.1,0,5.49,3.3,2.2,2.2,2.2,0,0,0,0,0,14.29,5.49,0,0,0,2.2,3.3,8.79,0,1.1,2.2,2.2,3.3,0,4.4,0,0,0,0,0,0,8.79,12.09,0,1.1,9.89,0,1.1,0,7.7,8.79,46.84,46.32,65.5,28.71,5,3,4,4,1,1,59.65,33.33,66.67,0,100,0,53.09,100,100,6.17,0,50,0,100,50,2,0,0,6,1,0,0,0,0,0,1,0,0,9,1,10,0.9,8,0.75,91,18
1019,DevilsDen,Immediate,Control,Baseline,0,08:30pm,3,0,0.2,"Machine shop took you through another part of the prison, it was presented like they were harvesting human parts. At the end of it there was a very shaky box that had a lot of appendages on it. There was also this sliding floor that disoriented you.",1,42.22,76.11,57.41,4.04,2.13,0,0,2.13,6.38,0,6.38,0,0,0,0,0,6.38,0,2.13,0,2.13,0,0,0,0,0,0,0,8.51,0,0,0,0,0,0,8.51,0,0,0,0,0,0,2.13,0,0,2.13,0,0,0,2.13,12.77,0,4.26,6.38,2.13,0,0,4.26,2.13,8.32,47.72,32.55,-55.32,3,5,5,5,1,1,90,30,100,100,0,0,42.86,52.38,28.57,100,0,0,0,0,100,1,0,0,5,0,0,0,0,0,0,0,0,0,6,0,6,1,6,0.833333333,47,18
1019,DevilsDen,Delay,Control,Baseline,0,08:30pm,3,1,0.6,"Machine shop was the third attraction. it took us through an abandoned factory, and the factory had a lot of body parts laying around it. I dont remember specifics up until the end, where we walked through a dangling box, but the box was covered in human body parts like hands. Other than that, it was kinda forgettable, it didnt scare me but i thought the box was cool.",1,60.52,3.78,98.67,7.29,2.9,2.9,0,0,15.94,0,15.94,2.9,0,0,1.45,0,10.14,2.9,4.35,1.45,2.9,1.45,0,1.45,1.45,0,0,0,4.35,0,0,0,0,0,0,4.35,0,0,0,0,0,0,1.45,0,0,0,0,0,0,1.45,10.14,0,2.9,7.25,0,0,1.45,1.45,1.45,-1.63,20.32,-8.28,-16.94,3,5,5,5,3,1,39.06,59.38,100,18.75,0,28.89,28.89,0,57.78,100,0,23.21,46.43,23.21,100,0,2,0,2,2,0,0,0,0,0,1,0,2,6,3,9,0.666666667,4,0.5,69,18
1019,GhostlyGrounds,Delay,Control,Baseline,0,08:30pm,2,0,0.4,The Ghostly Grounds was the very last attraction. It took us through some very dark hallways. I dont remember much from this but I also thought it was plain forgettable. We did enter through a bus.,1,12.97,40.06,63.35,20.23,5.71,5.71,0,0,11.43,0,11.43,5.71,0,0,0,0,2.86,5.71,0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,5.71,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,5.71,0,2.86,0,2.86,0,0,2.86,0,52.44,74.06,43.36,39.91,1,4,4,4,1,1,100,50,50,0,100,0,66.67,33.33,100,0,0,0,33.33,100,33.33,0,1,0,1,0,0,0,0,0,0,1,0,2,2,3,5,0.4,2,0.5,35,18
1020,Infirmary,Immediate,Control,Baseline,0,08:30pm,1,0,0.4,"Sunglasses on, felt like a little buzz. Other than that I saw very bright neon color.
",1,89.52,1,89.39,96.74,0,0,0,0,18.75,0,18.75,6.25,0,0,0,0,12.5,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,31.25,0,0,0,25,0,6.25,0,6.25,28.56,49.8,43.36,-7.47,2,3,3,4,1,2,75,100,100,0,0,0,0,100,100,0,75,0,100,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,3,1,3,0.666666667,16,22
1020,Infirmary,Delay,Control,Baseline,0,08:30pm,1,1,0.2,"Bright lights, neon lights. Lots of turns and weird looking characters. Got 3D glasses.
",1,89.52,40.06,2.36,98.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,7.14,0,35.71,0,7.14,0,28.57,0,0,7.14,7.14,NA,-11.67,21.68,NA,2,3,1,1,1,1,0,100,0,0,0,0,0,100,0,0,50,50,50,50,50,1,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,1,5,0.8,14,22
1020,Asylum,Delay,Control,Baseline,0,08:30pm,1,0,0.5,Zombies and bud ride.,1,26.1,99,89.39,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,25,0,25,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0.5,1,1,4,22
1020,DevilsDen,Delay,Control,Baseline,0,08:30pm,2,0,0.4,"Heavy rusty metal tools.
",1,89.52,40.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,4,22
1020,GhostlyGrounds,Immediate,Control,Baseline,0,08:30pm,3,0,0.6,"Not so bright, darker colors. Can not remember that much. The Ghostly Grounds was the same way i felt for the Infirmary.",1,42.52,1,97.09,88.66,0,0,0,0,28.57,0,28.57,9.52,0,4.76,0,0,14.29,4.76,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.81,0,0,4.76,14.29,0,4.76,0,0,-5.34,-16.31,6.96,-6.67,5,2,2,1,5,1,0,0,50,50,100,53.33,100,33.33,33.33,0,0,100,0,0,100,0,0,0,2,0,0,0,0,0,0,1,0,1,2,2,4,0.5,2,1,21,22
1020,GhostlyGrounds,Delay,Control,Baseline,0,08:30pm,3,1,0.4,"Jail cells and long passage ways,
",1,49.68,40.06,39.59,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,16.67,0,0,0,0,16.67,NA,NA,21.68,NA,1,2,1,1,1,1,50,50,50,50,50,0,100,0,0,0,50,50,50,50,50,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,6,22
1021,Infirmary,Delay,Control,Baseline,0,06:15pm,1,0,0,Infirmary had bright colors. We got glasses for the very intro to it. There was a hallway with polka dots and a guy hidden on the wall as he blended in. There were drawings all over the walls and people wore neon and I think some looked like creatures and others more like clowns. ,1,83.52,62.05,27.44,48.44,1.85,1.85,0,0,5.56,1.85,3.7,1.85,0,0,0,0,1.85,0,1.85,1.85,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,3.7,0,0,1.85,0,0,0,0,1.85,0,5.56,18.52,0,0,11.11,7.41,0,0,1.85,7.41,-0.32,23.07,31.28,-55.32,2,2,5,5,1,1,50,100,100,50,0,0,100,0,100,30,0,0,0,0,100,1,1,0,6,0,0,0,0,0,0,0,0,0,8,0,8,1,8,0.75,54,21
1021,Asylum,Immediate,Control,Baseline,0,06:15pm,2,0,0.25,"I remember at the end, there was a girl dancing as we entered the hallway. I remember the rooms were dark and we had someone with polka dots jump out at us. It was dark for many parts of it, and we entered a green light. There were lots of barrels, and movie stars. A girl ran into a bed, and was acting. She ran to the other room due to a phone sound. A guy was talking to a camera, he had a gray face. He was mimicing the sound. ",1,84.28,94.16,54.07,20.23,4.4,4.4,0,0,5.49,0,5.49,2.2,0,0,1.1,0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,16.48,4.4,0,0,0,0,2.2,12.09,0,0,3.3,3.3,0,0,0,0,0,0,0,0,0,2.2,20.88,0,6.59,6.59,5.49,2.2,0,0,2.2,9.77,57.73,25.29,-53.71,4,2,1,2,4,2,84.21,0,0,100,50,18.42,100,50,0,25,100,0,0,0,0,2,1,0,13,0,0,0,0,1,0,0,0,0,16,1,17,0.941176471,16,0.8125,91,21
1021,Asylum,Delay,Control,Baseline,0,06:15pm,2,1,0.25,"Asylum had a man who pretended to talk into the camera. You entered the next room, and you see a woman wearing a white or red dress. I believe it was red. She hears the phone ring then runs into the next room where she lays on the bed in act. You then walk through rooms with normal scares, I think it’s just a dark hallway. ",1,82.03,93.9,96.82,7.03,0,0,0,0,5.97,0,5.97,2.99,0,0,1.49,0,1.49,0,1.49,0,1.49,1.49,0,1.49,1.49,0,0,0,14.93,2.99,0,0,0,0,2.99,11.94,0,0,4.48,1.49,0,0,1.49,0,0,0,0,0,0,4.48,25.37,0,5.97,11.94,7.46,1.49,0,1.49,4.48,19.99,58.5,39.23,-37.77,4,3,3,3,1,2,85.71,39.29,0,100,50,0,0,100,54.84,9.68,92.86,0,100,0,100,1,1,0,6,0,0,0,0,0,0,0,0,2,8,2,10,0.8,8,0.75,68,21
1021,DevilsDen,Immediate,Control,Baseline,0,06:15pm,2,0,0.6,"From Machine shop, it was very loud. There were people banging on things and we walked through a hallway filled with cages where someone was dancing around inside and reached outside of the cage. There was someone that jumped out with a chainsaw following for a moment prior.  ",1,82.63,84.23,99,20.23,2.08,2.08,0,0,4.17,0,4.17,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,2.08,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,2.08,0,0,0,0,4.17,29.17,0,8.33,18.75,0,4.17,0,2.08,4.17,NA,-27.22,-8.64,NA,5,1,1,1,5,1,0,43.9,43.9,51.22,100,100,60,80,88.89,0,50,50,50,50,50,2,1,0,4,0,0,0,0,0,0,0,0,0,7,0,7,1,7,0.571428571,48,21
1021,DevilsDen,Delay,Control,Baseline,0,06:15pm,2,1,0.2,"I believe this one had the man who chases you with a chainsaw. Quite a few people had heavy and loud machinery and followed you for a bit. I believe they wore overalls. Also, there might have been a room with chains hanging down. ",1,38.37,92.77,66.42,20.23,0,0,0,0,9.09,0,9.09,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36,0,0,0,0,0,0,11.36,0,0,0,2.27,0,0,0,0,0,0,0,0,0,4.55,15.91,0,2.27,9.09,0,2.27,2.27,0,4.55,4.58,13.6,-3.51,3.66,5,4,4,4,5,2,29.63,88.89,59.26,0,100,63.64,27.27,27.27,100,0,50,0,0,100,0,2,1,0,3,0,0,0,0,0,0,0,0,0,6,0,6,1,6,0.5,44,21
1021,GhostlyGrounds,Delay,Control,Baseline,0,06:15pm,3,0,0.6,"I think the Ghostly Grounds section had the girls dancing in the hallway as we walked down Eastern State. It had lots of fog, and I think it had green lasers in the beginning. I don’t really remember it. ",1,60.19,14.81,99,20.23,2.63,2.63,0,0,13.16,0,13.16,7.89,0,0,5.26,5.26,2.63,2.63,0,0,0,0,0,0,0,0,0,0,7.89,2.63,0,0,0,0,0,5.26,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,21.05,0,5.26,13.16,2.63,0,0,0,0,-7.12,20.7,6.99,-49.04,2,5,4,3,2,2,33.33,100,0,4.76,4.76,28,0,56,68,100,87.5,0,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
